@relation DERTRI2-weka.filters.unsupervised.attribute.Remove-R1

@attribute at1 numeric
@attribute at2 numeric
@attribute at3 numeric
@attribute at4 numeric
@attribute at5 numeric
@attribute at6 numeric
@attribute at7 numeric
@attribute at8 numeric
@attribute at9 numeric
@attribute at10 numeric
@attribute at11 numeric
@attribute at12 numeric
@attribute at13 numeric
@attribute at14 numeric
@attribute at15 numeric
@attribute at16 numeric
@attribute at17 numeric
@attribute at18 numeric
@attribute at19 numeric
@attribute at20 numeric
@attribute at21 numeric
@attribute at22 numeric
@attribute at23 numeric
@attribute class {APROVADO,REPROVADO}

@data
24,0,0,0,0,67,1,1,1,0,0,0,4,4,0,0,0,0,0,0,0,0,0,APROVADO
19,0,0,0,17,15,1,1,1,0,0,0,2,1,1,0,0,0,0,2,0,2,0,APROVADO
36,0,0,0,16,19,1,1,1,0,0,0,3,5,0,0,0,0,0,0,0,0,0,APROVADO
23,0,0,0,14,14,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,3,0,APROVADO
19,0,0,0,16,29,1,1,1,0,0,0,3,2,0,0,0,0,0,0,0,1,5,APROVADO
12,0,0,0,0,13,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,APROVADO
49,0,0,0,7,41,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,APROVADO
27,0,0,0,9,20,0,1,1,0,0,0,3,2,0,0,0,0,0,0,0,1,0,APROVADO
6,0,0,0,4,12,1,1,1,0,0,0,2,2,1,0,0,0,0,0,0,0,0,APROVADO
37,0,0,0,8,17,1,1,1,0,0,0,2,1,0,0,0,0,0,0,0,3,0,APROVADO
0,0,0,0,0,3,1,1,1,1,0,0,9,11,1,0,0,0,0,0,0,0,0,APROVADO
32,0,0,0,8,4,0,1,1,0,0,0,2,1,0,0,0,0,0,1,0,0,0,APROVADO
41,0,0,0,4,43,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,APROVADO
33,0,0,0,18,51,0,1,1,0,0,0,3,6,0,0,0,0,0,1,0,2,0,APROVADO
33,0,0,0,18,51,0,1,1,0,0,0,3,6,0,0,0,0,0,1,0,2,0,APROVADO
33,0,0,0,18,51,0,1,1,0,0,0,3,6,0,0,0,0,0,1,0,2,0,APROVADO
24,0,0,0,19,31,1,1,1,0,0,0,4,3,0,0,0,0,0,1,0,1,0,APROVADO
27,0,0,0,6,25,0,1,1,0,0,0,3,2,0,0,0,0,0,1,0,1,0,APROVADO
28,0,0,0,5,13,0,1,1,0,0,0,4,3,0,0,0,0,0,1,0,0,1,APROVADO
11,0,0,0,0,9,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,APROVADO
9,0,0,0,0,25,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,APROVADO
2,0,0,0,14,7,0,1,1,0,0,0,2,2,0,0,0,0,0,2,0,0,0,APROVADO
11,0,0,0,9,15,0,1,1,0,0,0,3,1,0,0,0,0,0,0,0,5,0,APROVADO
16,0,0,0,28,62,0,1,1,0,0,0,4,4,0,0,0,0,0,2,0,0,0,APROVADO
16,0,0,0,13,8,0,1,2,0,0,0,6,1,0,0,0,0,0,1,0,1,0,APROVADO
32,0,0,0,18,22,4,2,2,0,0,0,3,4,0,0,0,0,0,4,0,1,0,APROVADO
15,0,0,0,28,30,1,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,APROVADO
25,0,0,0,22,28,1,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,APROVADO
7,0,0,0,14,10,1,1,1,0,0,0,6,1,0,0,0,0,0,0,0,1,0,APROVADO
0,0,0,0,3,17,1,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,APROVADO
15,0,0,0,4,23,0,1,1,0,0,0,2,3,0,0,0,0,0,1,0,0,0,REPROVADO
3,0,0,0,5,2,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,APROVADO
57,0,0,0,2,87,6,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0,APROVADO
30,0,0,0,14,35,6,1,1,0,0,0,3,3,0,0,0,0,0,1,0,3,2,APROVADO
36,0,0,0,14,25,20,1,1,0,0,0,3,2,0,0,0,0,0,1,0,19,5,APROVADO
25,0,0,0,1,118,42,1,1,0,0,0,4,5,0,0,0,0,0,3,0,20,4,APROVADO
2,0,0,0,2,2,1,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,APROVADO
108,0,0,0,0,182,1,1,1,0,0,0,3,4,0,0,0,0,0,2,0,1,5,APROVADO
14,0,0,0,4,57,4,1,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,APROVADO
37,0,0,0,18,24,0,1,1,0,0,0,4,3,0,0,0,0,0,2,0,0,0,APROVADO
48,0,0,0,16,40,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,APROVADO
30,0,24,0,5,61,5,1,1,0,0,0,4,2,0,0,0,0,0,0,0,7,0,APROVADO
7,0,0,0,2,14,0,1,1,0,0,0,3,2,0,0,0,0,0,0,0,8,0,REPROVADO
86,0,0,0,45,66,12,0,0,0,0,0,0,0,2,0,0,0,0,0,0,17,0,APROVADO
68,0,0,0,26,92,23,1,1,0,0,0,4,2,0,0,0,0,0,0,0,35,6,APROVADO
51,0,0,0,9,46,7,1,1,0,0,0,4,4,0,0,0,0,0,0,0,14,6,APROVADO
8,0,2,0,1,9,2,1,1,0,0,0,5,3,0,0,0,0,0,0,0,0,0,REPROVADO
45,0,0,0,20,68,13,1,1,0,0,0,2,1,0,0,0,0,0,0,0,16,1,APROVADO
50,0,0,0,1,75,8,1,6,0,0,0,4,2,0,0,0,0,0,0,0,1,0,REPROVADO
48,0,0,0,46,66,6,1,1,0,0,0,3,2,1,0,0,0,0,0,0,31,6,APROVADO
57,0,1,0,47,97,27,1,1,0,0,0,3,2,0,0,0,0,0,3,0,20,8,APROVADO
11,0,0,0,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,REPROVADO
54,0,0,0,8,48,1,1,1,0,0,0,5,4,0,0,0,0,0,0,0,6,1,APROVADO
147,0,0,0,22,174,16,1,1,0,0,0,3,4,2,0,0,0,0,1,0,24,0,APROVADO
88,0,0,0,0,189,20,0,0,0,0,0,0,0,1,0,0,0,0,14,0,30,8,REPROVADO
111,0,0,0,31,116,10,1,1,0,0,0,2,1,1,0,0,0,0,1,0,12,4,REPROVADO
50,0,0,0,7,39,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,1,REPROVADO
48,0,0,0,14,57,9,1,1,0,0,0,3,2,3,0,0,0,0,0,0,16,3,APROVADO
31,0,0,0,25,78,19,1,1,0,0,0,2,1,0,0,0,0,0,0,0,18,0,REPROVADO
76,0,0,0,93,74,11,1,1,0,0,0,3,1,0,0,0,0,0,1,0,35,3,APROVADO
76,0,1,0,5,217,26,0,0,0,0,0,0,0,4,0,0,0,0,1,0,24,4,APROVADO
49,0,0,0,26,51,8,1,1,0,0,0,2,1,0,0,0,0,0,1,0,16,0,REPROVADO
59,0,0,0,6,75,14,1,1,0,0,0,3,1,0,0,0,0,0,0,0,13,0,APROVADO
84,0,0,0,36,199,40,1,1,0,0,0,2,1,0,0,0,0,0,8,0,65,11,REPROVADO
53,0,5,0,31,62,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,3,REPROVADO
68,0,0,0,15,91,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,APROVADO
65,0,0,0,16,74,24,1,1,0,0,0,9,4,0,0,0,0,0,0,0,16,8,APROVADO
104,0,42,0,103,236,13,1,1,1,0,0,12,10,0,0,0,0,0,5,0,5,6,APROVADO
