@relation ADM2-weka.filters.unsupervised.attribute.Remove-R1

@attribute at1 numeric
@attribute at2 numeric
@attribute at3 numeric
@attribute at4 numeric
@attribute at5 numeric
@attribute at6 numeric
@attribute at7 numeric
@attribute at8 numeric
@attribute at9 numeric
@attribute at10 numeric
@attribute at11 numeric
@attribute at12 numeric
@attribute at13 numeric
@attribute at14 numeric
@attribute at15 numeric
@attribute at16 numeric
@attribute at17 numeric
@attribute at18 numeric
@attribute at19 numeric
@attribute at20 numeric
@attribute at21 numeric
@attribute at22 numeric
@attribute at23 numeric
@attribute class {APROVADO,REPROVADO}

@data
69,0,0,0,9,95,0,1,1,0,0,0,2,1,5,0,0,0,0,0,0,1,31,APROVADO
47,0,0,0,13,35,0,1,1,0,0,0,9,9,0,0,0,0,0,0,0,0,15,APROVADO
45,0,0,0,17,56,0,1,1,0,0,0,4,3,0,0,0,0,0,0,0,0,15,APROVADO
14,0,0,0,6,40,0,1,1,0,0,0,4,3,0,0,0,0,0,0,0,1,59,APROVADO
50,0,0,0,19,114,0,1,1,0,0,0,10,7,8,0,0,0,0,0,0,4,21,APROVADO
23,0,0,0,11,49,0,1,1,0,0,0,3,2,5,0,0,0,0,0,0,1,29,APROVADO
59,0,0,0,35,59,0,1,1,0,0,0,4,2,0,0,0,0,0,0,0,1,25,APROVADO
23,0,0,0,0,75,0,1,1,0,0,0,5,5,1,0,0,0,0,0,0,2,26,APROVADO
31,0,0,0,5,42,0,1,1,0,0,0,3,2,0,0,0,0,0,0,0,1,16,APROVADO
32,0,0,0,4,47,0,1,1,0,0,0,3,2,1,0,0,0,0,0,0,0,21,APROVADO
20,0,0,0,18,21,0,1,1,0,0,0,5,1,2,0,0,0,0,0,0,1,12,APROVADO
85,0,0,0,14,22,0,1,1,0,0,0,2,2,0,10,1,1,1,9,1,0,6,APROVADO
95,0,0,0,11,127,0,0,0,0,0,0,1,2,4,28,1,1,2,10,1,4,77,APROVADO
130,0,0,0,16,218,0,1,1,0,0,0,4,3,1,10,1,1,1,1,1,2,109,APROVADO
5,0,0,0,2,9,0,1,1,0,0,0,2,5,1,0,0,0,0,3,0,0,1,REPROVADO
23,0,0,0,3,26,0,0,0,0,0,0,0,3,3,11,1,1,1,1,2,0,9,REPROVADO
23,0,0,0,18,38,0,0,0,0,0,0,0,0,1,46,1,1,1,2,1,1,17,APROVADO
13,0,2,0,7,23,0,0,0,0,0,0,0,4,1,10,1,1,1,2,1,1,5,APROVADO
2,0,0,0,0,6,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3,4,REPROVADO
4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,10,1,1,1,1,1,0,0,APROVADO
43,0,0,0,5,60,0,1,1,0,0,0,2,1,1,10,1,1,1,2,1,2,11,REPROVADO
153,0,0,0,27,149,0,0,1,0,1,0,12,16,3,12,1,1,1,4,1,0,17,APROVADO
37,0,0,0,7,59,0,1,1,0,0,0,3,2,1,11,1,1,1,1,2,2,8,APROVADO
7,0,0,0,0,13,0,1,1,0,0,0,2,2,2,24,1,1,1,1,1,0,16,REPROVADO
10,0,0,0,8,21,0,1,1,0,0,0,3,1,1,12,1,1,1,4,1,1,27,APROVADO
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,1,1,1,1,1,0,0,REPROVADO
1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,APROVADO
7,0,0,0,2,16,0,0,0,0,0,0,0,0,0,10,1,1,1,1,1,0,7,APROVADO
33,0,1,0,3,35,0,0,0,0,0,0,0,0,0,11,1,1,1,2,1,0,3,APROVADO
17,0,0,0,4,33,0,1,1,0,0,0,4,2,1,10,1,1,2,2,1,0,8,APROVADO
45,0,0,0,12,76,0,1,1,0,0,0,2,1,2,0,0,0,0,1,0,0,17,APROVADO
88,0,0,0,22,124,0,1,1,0,0,0,6,5,4,10,1,1,1,5,1,0,34,APROVADO
